zipcode,state,sqft,bedrooms,bathrooms,year_built,lot_size,price,has_garage,has_pool,house_type,neighborhood_quality
24288,MD,2718,5,3.5,1984,16344,641425,1,0,Townhouse,Medium
99186,CA,2373,3,4.0,1986,3886,909188,1,0,Single Family,Low
16540,CO,3884,4,3.5,1910,2662,761712,1,0,Single Family,High
78878,NJ,2023,5,2.5,1965,15841,720671,0,0,Single Family,Medium
85932,NY,500,1,2.5,1923,12287,370641,1,0,Single Family,Medium
27482,CA,2505,3,5.0,2018,9149,841372,1,0,Single Family,Medium
33411,PA,2347,4,3.0,1988,3776,364190,1,0,Single Family,High
60975,CO,1401,6,4.5,1936,11244,626716,1,0,Single Family,Medium
70545,GA,2065,2,3.5,1985,9117,393595,1,0,Single Family,High
62307,CO,1654,5,2.0,1923,2000,412210,1,0,Single Family,High
87258,MA,1372,6,1.0,1911,5632,537103,1,0,Single Family,High
32042,GA,1498,3,1.5,2009,13308,355480,1,0,Single Family,Medium
54413,WA,2296,3,2.5,2006,15903,636441,1,0,Single Family,Medium
43756,OR,500,2,3.0,1963,8006,305709,1,0,Single Family,High
63268,NC,1840,4,1.0,1930,11103,393383,1,0,Single Family,Medium
49214,MA,1238,3,1.5,1952,17421,382676,0,0,Single Family,Medium
91871,MI,1263,2,2.5,1993,2000,220194,1,0,Single Family,Medium
38602,AZ,1632,5,4.5,2004,10144,428521,1,0,Single Family,Medium
63331,AZ,1989,3,2.5,1983,9842,369453,1,0,Single Family,High
58901,WA,1849,4,2.0,1971,6060,724434,1,0,Townhouse,Medium
73416,NY,1255,3,2.0,1943,9180,481107,1,0,Townhouse,High
42196,OR,2505,5,3.0,1929,11560,440182,0,0,Single Family,High
17424,NJ,1485,4,4.5,1920,10277,518092,1,0,Single Family,Low
22857,CO,2199,2,3.0,2010,4901,644458,1,0,Townhouse,Low
29982,IL,2224,3,4.0,2003,8978,322465,1,0,Townhouse,High
11980,CO,500,3,3.0,2021,14877,426614,1,0,Townhouse,Medium
58290,VA,1380,3,4.5,1991,15863,434190,1,0,Single Family,Low
36431,FL,2113,5,2.0,2002,9491,395290,1,1,Townhouse,High
94976,IL,2482,5,4.0,1916,8366,407244,1,0,Single Family,Medium
36385,FL,1664,3,4.0,2015,15834,536194,1,0,Single Family,High
48158,IL,3605,2,1.5,2013,10417,499095,1,0,Single Family,High
33019,NY,1739,3,4.5,1917,17560,479334,1,0,Townhouse,Medium
28639,GA,2428,6,3.5,2010,13552,526417,1,0,Single Family,Low
95530,OH,1065,4,2.0,2018,7144,295752,1,0,Single Family,Low
31563,NY,1236,3,2.5,1991,7750,811373,1,0,Single Family,Very High
49341,CO,2453,6,4.0,1959,9797,556628,1,0,Single Family,Medium
18711,MA,1882,3,2.0,1915,16725,482061,0,0,Townhouse,Medium
84318,NJ,2132,4,3.5,1921,11430,546082,1,0,Single Family,High
92970,MI,2069,2,2.0,2017,12271,237363,0,0,Condo,Medium
95553,MN,1605,3,3.5,2012,8450,413244,1,0,Single Family,High
40707,WI,1892,3,2.5,1994,6799,366602,0,0,Condo,Low
49110,NC,1475,1,2.5,1962,12851,259608,0,0,Single Family,Medium
71788,MI,1221,4,1.5,1930,7800,199654,1,0,Townhouse,Medium
92879,MN,2528,4,2.5,1900,18451,335434,0,0,Single Family,High
48827,MN,2068,3,2.5,1974,12042,358967,1,0,Single Family,Medium
15655,WA,1894,3,4.0,1905,12226,426048,1,1,Townhouse,Medium
63625,NC,1873,2,4.5,1908,2000,421926,1,0,Condo,High
62098,TX,2112,4,4.0,1951,12225,433427,1,0,Single Family,High
25251,MA,3210,4,5.0,1979,7515,830376,1,0,Condo,Medium
10526,NJ,2458,3,4.5,1961,14919,749813,1,0,Single Family,Medium
78760,CA,1533,4,5.0,1957,5436,724801,1,0,Single Family,Very High
57837,NC,1540,4,1.0,2001,7343,417011,1,0,Single Family,Very High
21536,NC,1431,2,2.0,2007,15597,324779,1,0,Townhouse,Medium
38541,MD,1859,1,3.0,1918,12183,322051,0,0,Townhouse,High
89083,AZ,1431,6,5.0,2008,4993,578678,0,0,Townhouse,Medium
61027,GA,2332,3,4.5,1912,10170,452738,1,0,Townhouse,High
44531,PA,500,5,4.0,2022,19518,316112,1,1,Condo,Low
75455,VA,2192,3,3.5,1999,9259,578809,1,0,Condo,High
84744,PA,2883,2,2.5,1908,14476,401029,1,0,Townhouse,High
15109,OR,2613,3,3.0,2009,11761,603238,1,1,Townhouse,High
59268,OH,1521,3,3.0,2009,17218,324995,0,0,Single Family,Medium
64615,GA,2535,4,2.5,1948,13775,429948,0,0,Townhouse,Very High
92503,PA,1882,5,2.5,1936,14532,421615,1,1,Single Family,High
95708,MD,2111,3,1.5,1930,8504,453894,1,0,Single Family,High
70112,OH,1563,5,1.0,1958,7006,300666,1,1,Townhouse,Medium
36589,WI,2000,5,1.5,1954,3271,360047,0,0,Single Family,Medium
40015,PA,3156,5,4.0,1918,8945,550418,1,0,Single Family,Very High
93309,OH,1287,4,3.5,1901,11827,252005,0,0,Single Family,High
72046,MD,2675,4,2.5,1944,6932,280576,1,0,Single Family,High
36143,WI,2253,3,1.5,1995,14811,407697,1,0,Single Family,Medium
16154,TX,1205,6,2.0,1942,13893,370014,1,1,Single Family,High
31804,IL,875,1,4.0,1997,8052,420853,1,1,Single Family,Medium
74288,WI,2585,5,3.5,1984,10746,423162,1,0,Single Family,Medium
61195,GA,1788,2,4.5,1960,2000,280507,0,0,Single Family,Medium
30581,OR,2056,5,4.5,1902,5056,497210,1,1,Single Family,High
40087,WA,2604,1,1.0,1943,10051,400329,1,1,Townhouse,Medium
59930,OR,589,3,4.0,1906,7854,260436,1,0,Single Family,High
42981,AZ,1541,4,4.5,1932,7355,445426,1,0,Townhouse,Medium
79298,MN,2292,4,3.0,1908,12904,419686,1,0,Condo,High
56167,PA,1214,5,2.5,1929,13934,280518,0,0,Townhouse,High
85304,MA,2429,5,4.0,1917,6907,464416,1,0,Townhouse,Medium
53408,GA,1391,3,3.5,1955,5751,396757,1,1,Single Family,High
62269,CA,2900,5,2.0,1983,23630,856473,0,1,Single Family,Medium
48559,MN,2107,4,2.5,2001,5290,443252,1,0,Townhouse,Low
58787,MA,2712,5,5.0,2018,9304,861682,1,0,Single Family,Medium
45488,OR,500,5,4.5,1930,13379,354928,0,1,Single Family,High
84441,IL,2444,4,2.0,1971,5235,483579,1,0,Townhouse,Medium
84663,IL,1467,3,3.5,1962,3741,402423,1,0,Single Family,High
32431,CA,1559,4,1.0,1986,4386,741704,1,0,Townhouse,Low
71681,MN,2306,4,2.0,1949,7179,396289,0,0,Townhouse,High
73483,GA,1745,5,4.0,1988,8826,502589,1,0,Single Family,High
37424,MI,2117,4,2.0,2009,6810,273388,1,0,Single Family,Medium
55004,MI,1656,6,4.0,1981,20402,223666,1,0,Townhouse,High
93869,FL,1254,3,3.5,1918,10266,394984,1,0,Single Family,Medium
98652,OH,1481,1,4.0,2014,11426,269239,1,0,Single Family,High
66985,GA,1928,5,5.0,2005,13726,450818,1,0,Single Family,Very High
60069,NJ,3286,3,4.5,1963,7380,873313,1,0,Single Family,Medium
62326,AZ,3030,1,3.5,2015,9908,511059,1,0,Townhouse,Low
33398,IL,2042,3,5.0,1905,9584,465696,0,0,Single Family,High
60861,CO,1798,3,4.0,1916,14216,511308,1,0,Townhouse,High
85897,NC,2091,3,3.0,1945,13373,329916,1,0,Single Family,High
91905,MD,2181,6,1.5,2008,2000,397463,1,0,Condo,Very High
78577,MD,2369,4,5.0,1971,14989,645065,1,1,Townhouse,High
35003,MD,1720,4,5.0,1972,7962,567215,0,0,Townhouse,Medium
72768,TX,1506,4,3.0,2000,9740,328015,1,0,Single Family,Medium
61047,AZ,2555,4,4.0,1954,16576,483367,1,1,Single Family,High
81626,NC,3026,3,3.0,1990,11680,367677,0,0,Townhouse,High
67660,NC,2482,3,2.0,1999,16320,354770,1,0,Single Family,Medium
11925,CO,1246,4,4.5,1969,9225,446389,1,0,Condo,High
36015,FL,2127,4,3.5,1967,3652,533833,0,0,Single Family,Medium
43320,FL,2405,3,1.5,1985,2000,609035,1,1,Single Family,Very High
74881,WI,1928,4,2.0,1939,6096,306923,1,0,Single Family,Medium
36289,IL,2653,2,3.5,1990,15136,540522,1,1,Single Family,High
13389,CO,1075,4,1.0,2000,17102,379471,1,0,Single Family,Medium
35683,MD,1880,6,1.5,1965,2000,622876,0,0,Single Family,Medium
23629,GA,1824,4,4.5,1908,16433,394735,1,0,Townhouse,High
71550,IL,1922,3,4.5,1910,7038,403777,0,1,Townhouse,High
34826,GA,2817,3,3.5,1919,2867,391513,1,0,Condo,High
36630,NC,1926,4,2.0,2015,15296,440518,0,0,Single Family,Low
21653,MN,2930,4,1.0,1957,6633,385012,1,1,Single Family,High
37961,OR,998,3,3.5,1977,8618,363948,1,0,Townhouse,Very High
91941,PA,1612,4,5.0,1925,5117,247069,1,1,Condo,High
84137,VA,3185,4,4.0,1937,10749,579984,1,0,Condo,Medium
43662,MN,2327,6,5.0,1993,13985,475852,0,1,Condo,Medium
66446,CO,1985,3,1.5,1935,2000,371697,1,1,Single Family,Medium
46877,FL,1337,3,5.0,1998,7956,427627,1,0,Single Family,Medium
25313,WA,1952,4,4.0,1954,5695,525408,1,0,Townhouse,Medium
90885,NJ,1755,5,5.0,1905,2993,540434,1,1,Single Family,High
82715,CA,2125,3,3.5,1902,14893,778390,1,0,Townhouse,High
20326,NJ,945,3,4.0,1964,11433,421324,1,0,Single Family,High
11560,AZ,2278,4,3.0,1963,7089,593839,1,0,Townhouse,Very High
89148,VA,2711,4,3.5,1957,13897,564317,1,0,Single Family,High
93186,FL,1857,2,1.0,2016,12649,492511,1,1,Single Family,High
36745,CO,2452,3,1.0,1957,14339,441615,1,0,Condo,High
41890,NC,2217,4,1.5,1917,18202,356860,1,0,Single Family,High
30022,CA,1574,5,2.5,1922,11087,616970,1,1,Single Family,Medium
62579,WI,1259,3,5.0,1995,19661,346180,1,0,Townhouse,High
93847,CO,2205,2,3.5,1922,13917,652738,1,1,Single Family,Medium
38380,VA,1960,3,1.0,1935,2000,392202,1,0,Townhouse,High
12356,IL,2892,3,3.0,1969,10548,384513,1,0,Townhouse,High
80326,WA,2553,5,2.5,1980,11231,678859,0,0,Single Family,Low
99899,NC,2552,3,3.0,1981,11077,433006,1,1,Townhouse,Medium
30049,OR,2184,4,5.0,1994,9450,558444,1,0,Single Family,Medium
85717,CA,1326,3,2.0,1905,13230,511190,1,0,Single Family,High
26082,GA,2227,6,2.5,1933,13895,363369,1,1,Single Family,High
10661,MD,2044,5,4.5,1943,2000,569553,0,0,Single Family,Medium
47412,FL,1203,4,2.0,1943,16774,417590,1,0,Single Family,Low
12920,WI,2846,5,2.0,1926,2617,564899,1,0,Condo,High
70315,CA,2771,4,5.0,1999,7970,1007492,1,1,Single Family,Very High
89561,NY,1199,5,3.0,2011,5562,715888,1,0,Condo,Very High
18946,NJ,1553,3,1.0,1951,6391,468849,1,0,Single Family,High
55500,NY,1615,2,4.0,1941,15432,904036,1,1,Single Family,High
26309,CA,2426,4,4.0,1924,10608,960589,1,0,Single Family,Very High
65230,AZ,2346,3,3.5,1973,13412,478965,1,0,Single Family,High
69321,MD,1098,3,2.0,1938,7211,523703,1,0,Townhouse,Medium
10956,NY,2266,4,5.0,1911,13742,1024909,1,0,Single Family,High
35963,MD,2018,5,4.5,2016,13080,639562,1,0,Condo,High
49443,WI,2249,3,3.5,1902,5186,313722,0,0,Single Family,High
49063,CO,808,4,4.5,2014,12043,599138,1,0,Single Family,Medium
14703,NJ,2085,5,1.0,1903,12459,610071,1,0,Single Family,High
75128,OH,1612,4,5.0,1907,2000,302223,0,0,Townhouse,Medium
82099,MD,2265,3,2.5,1913,8236,443409,0,1,Townhouse,Medium
35849,OH,1907,4,2.0,1983,15903,247680,0,0,Single Family,Medium
41585,GA,2373,3,5.0,1913,13958,442714,1,0,Single Family,High
87539,VA,2711,5,5.0,1915,12821,577168,1,0,Condo,Medium
53585,TX,2236,4,3.0,1931,9184,420989,1,0,Single Family,High
36958,MI,1666,3,4.0,1963,5375,291451,0,1,Single Family,Medium
36017,AZ,1546,4,2.0,2010,8739,485144,0,1,Single Family,Medium
86707,PA,1255,6,2.0,1975,17270,351809,0,1,Single Family,Medium
55350,NJ,2105,4,2.0,1915,15661,555853,1,0,Single Family,Low
22201,IL,2924,4,4.5,1951,5038,528040,1,0,Townhouse,Medium
39426,OR,1749,4,3.5,1918,7913,472690,1,0,Townhouse,High
55241,CO,1473,4,5.0,1911,10897,402424,1,0,Single Family,Medium
52229,MD,2136,3,4.5,1992,14986,469267,1,1,Single Family,Medium
96652,IL,2881,3,1.0,1904,20158,505574,1,0,Single Family,Very High
58364,NJ,2480,3,3.5,1941,2862,595810,0,0,Condo,Very High
94878,FL,900,1,2.5,2021,14291,335815,0,0,Townhouse,High
67056,NC,2399,3,2.5,1916,9961,373109,1,1,Single Family,Medium
37490,IL,2431,3,2.0,2010,8164,513774,0,0,Townhouse,Medium
29975,MI,2121,5,5.0,1971,5323,277727,1,0,Single Family,Very High
36723,TX,2467,3,1.5,2003,18899,217014,1,0,Single Family,Very High
88301,WI,2044,2,2.0,1993,7551,284723,0,1,Townhouse,Very High
21561,CA,2777,4,2.5,1909,11836,609158,0,0,Single Family,Medium
76061,CA,2713,1,2.5,1983,12266,767420,1,1,Condo,Medium
98397,VA,2383,3,3.5,2008,16233,494919,0,0,Single Family,Medium
59153,NJ,1381,2,1.0,1915,5596,406975,1,0,Single Family,Medium
43142,PA,1271,5,1.0,2004,13121,335815,1,0,Single Family,High
36916,NJ,2080,6,1.5,1915,9685,809553,0,0,Single Family,Very High
54965,OR,1929,3,4.0,1902,7702,489703,0,0,Single Family,Medium
14648,NY,1436,4,3.5,1922,10809,841814,0,0,Single Family,Medium
45133,OH,2305,4,5.0,1985,9288,295359,1,0,Single Family,Medium
80135,MI,2202,3,3.0,1927,7373,281887,1,0,Single Family,High
45046,CA,2415,2,3.5,2009,11862,1040796,1,0,Single Family,High
57064,NY,1808,4,5.0,1944,3345,925138,1,0,Condo,Medium
79350,OR,1657,3,1.0,1999,9038,335385,1,0,Townhouse,High
55893,WI,2775,3,5.0,1967,6161,315521,1,1,Single Family,High
71272,MI,1469,3,3.5,2001,9385,237606,1,0,Condo,Medium
77649,MN,1671,4,2.5,1923,9448,387653,1,1,Townhouse,Medium
74674,GA,2863,5,3.0,1918,14334,454778,1,0,Single Family,High
23760,NJ,1617,4,1.0,1974,13295,448264,1,0,Single Family,High
31927,GA,1930,4,4.0,1939,11458,325266,0,0,Condo,Medium
96475,GA,1711,4,4.5,1945,10863,452380,0,0,Single Family,Medium
71367,OR,751,2,3.0,1939,9045,379484,1,1,Single Family,Medium
62233,WA,1292,6,4.5,2009,2000,594407,1,0,Single Family,Medium
43397,IL,2773,4,5.0,2002,11332,412182,1,1,Townhouse,High
92189,NC,500,3,2.5,2016,16001,198854,1,0,Single Family,High
81260,CO,2316,3,2.5,1911,16301,494198,1,0,Single Family,High
29816,CA,2935,4,2.0,2010,7134,1000801,1,0,Condo,Medium
52240,PA,2265,5,1.5,1981,17727,472227,1,0,Single Family,Medium
89530,CO,1605,2,4.5,2007,18355,378976,0,0,Single Family,Low
98576,FL,1887,1,1.5,1911,14037,359614,1,0,Single Family,High
92495,CO,3496,4,1.5,2003,15143,773525,1,0,Condo,Medium
81635,MI,2922,3,1.5,1926,8593,324948,1,0,Townhouse,Medium
95112,OH,2092,4,4.0,1905,11730,334357,0,1,Townhouse,High
45946,WI,2178,4,3.5,1987,10771,361665,1,1,Single Family,Medium
65204,OH,2444,3,1.0,2014,14161,398789,1,0,Townhouse,Medium
61886,WA,3674,3,1.5,1932,4673,814592,0,1,Single Family,High
81652,OR,2267,2,1.0,2008,13005,316012,1,1,Single Family,Medium
19847,OR,1762,3,3.5,1979,6585,437055,1,0,Townhouse,High
36155,OH,2164,3,1.5,1949,5592,213881,1,0,Single Family,Medium
93310,PA,2347,4,1.5,1994,20392,520953,0,1,Townhouse,High
77278,TX,997,4,4.5,1956,6341,327554,1,0,Townhouse,High
28309,PA,1817,4,4.0,2000,17089,358737,1,0,Single Family,High
10619,CO,2514,5,1.0,1952,8960,590891,1,0,Townhouse,Low
93194,CO,2258,4,2.5,1912,15491,726365,1,0,Condo,Medium
60108,MI,1676,3,2.5,2021,12904,242186,0,0,Single Family,Medium
44707,TX,1837,3,4.0,1971,20510,452301,1,0,Single Family,High
30337,PA,2724,4,1.5,2001,17229,393049,1,0,Condo,Medium
91537,GA,1152,4,2.5,1902,11065,269266,0,0,Single Family,Very High
76504,GA,1156,4,1.0,2020,11549,397949,1,1,Single Family,Medium
57614,VA,1349,5,2.5,1963,13395,366407,1,0,Single Family,Medium
10281,TX,1992,5,1.0,2021,23406,475279,1,0,Condo,High
37420,GA,1050,3,1.5,1983,10338,275514,1,0,Condo,Medium
90896,GA,2667,3,1.5,1957,3536,373335,1,0,Townhouse,High
49030,AZ,1352,3,2.0,1903,11223,300696,0,0,Single Family,Very High
11058,CA,2157,4,4.5,2007,6796,606323,0,1,Townhouse,Very High
38404,WA,877,2,5.0,2014,12520,443683,1,0,Townhouse,Very High
39856,WI,2700,3,4.5,1935,7033,348066,1,0,Single Family,High
19200,NJ,1326,2,1.5,1922,8985,511791,1,0,Single Family,Medium
74178,CO,1253,3,3.5,2008,4668,390741,1,1,Single Family,High
43997,NJ,3665,4,1.0,1918,16378,965246,1,0,Townhouse,High
35611,MA,2388,1,5.0,1939,14103,688114,1,0,Single Family,Medium
45057,CA,2321,5,2.5,1915,22605,870478,1,0,Single Family,Medium
11239,WA,1683,5,5.0,1957,8915,630798,1,0,Single Family,Medium
75661,MN,1085,3,2.0,2006,11477,266560,1,0,Single Family,High
99393,IL,1315,4,1.0,1935,12100,328373,1,0,Townhouse,High
71212,MI,1357,3,3.5,1923,10470,225961,1,0,Single Family,High
25398,NC,891,1,2.0,1900,3011,214126,1,1,Single Family,Medium
16570,NC,2390,4,1.5,1961,14585,418900,1,0,Single Family,Very High
78785,IL,1925,5,4.5,2009,8840,506433,1,1,Single Family,High
19110,IL,1971,4,1.5,1935,10316,377930,1,0,Single Family,Medium
89141,WI,500,4,2.5,1974,12410,311304,1,1,Single Family,High
22115,PA,1703,3,2.0,1917,10686,308917,1,0,Single Family,Low
49062,CO,1001,4,5.0,1915,13719,521621,1,0,Townhouse,Medium
32911,NJ,2094,3,1.5,1916,6459,271641,1,1,Single Family,High
42556,MI,1818,3,2.0,1923,15184,263387,0,0,Townhouse,Low
11969,FL,2078,5,2.5,1967,5435,571447,1,0,Townhouse,High
53753,CA,2072,3,3.5,1998,12895,797881,1,0,Single Family,Medium
14470,CA,2480,3,1.0,1901,11419,729673,1,0,Townhouse,High
33196,OR,1336,1,2.5,2014,5832,347629,1,0,Condo,Medium
23669,WA,1248,4,1.5,1994,4173,471554,1,0,Single Family,Medium
47380,WA,2419,5,4.0,1972,14191,675381,1,0,Single Family,Medium
58320,WI,1859,4,3.0,1909,10611,380006,0,0,Single Family,Very High
57414,MA,2174,3,3.5,1952,14030,741588,1,1,Condo,Medium
25577,IL,2684,2,3.5,1988,4859,583093,1,0,Single Family,Medium
98009,MI,940,4,5.0,1950,7783,216281,0,0,Condo,High
38625,AZ,2678,3,3.5,1913,8994,543426,1,0,Condo,High
91040,MA,561,6,5.0,2005,17132,615238,1,0,Single Family,Medium
34089,OR,3647,4,2.5,2011,13883,490775,1,0,Single Family,Medium
75838,CO,1665,1,4.0,2020,17058,325436,1,1,Single Family,Medium
52823,CO,1315,4,3.0,1965,10067,529690,1,1,Single Family,High
47208,AZ,2382,5,2.5,1981,9600,483784,0,0,Single Family,Medium
64061,AZ,1444,4,1.5,1992,12194,371833,1,0,Single Family,High
41890,MD,2042,1,1.5,2016,14495,441219,1,0,Townhouse,High
89134,FL,2454,6,4.0,2016,12207,603876,1,0,Single Family,High
57055,WA,1449,6,2.5,1983,7144,721206,0,0,Single Family,Medium
29508,AZ,2571,4,3.5,1963,3657,380756,0,1,Single Family,High
52287,NC,1991,2,4.0,1971,8746,375828,1,0,Single Family,Very High
27087,CA,691,2,3.5,1961,9672,416538,1,1,Single Family,High
15704,NC,1417,2,2.0,1936,11489,278966,1,0,Townhouse,High
70576,CO,1015,5,4.0,1948,12303,608760,0,0,Single Family,Medium
83384,MN,708,4,4.0,1967,14494,264495,1,0,Single Family,Medium
97128,CA,2549,4,4.5,1932,8982,863141,1,0,Single Family,Very High
82460,IL,2043,2,3.0,1921,10266,490790,1,0,Single Family,Medium
37208,OH,3256,5,1.5,1969,6292,476525,1,1,Townhouse,Medium
95150,CO,1301,5,2.0,1932,11941,561316,1,0,Single Family,Medium
49882,CO,1024,5,3.5,1987,12868,496561,0,0,Townhouse,Low
35923,GA,1583,3,4.5,1903,15905,369268,0,0,Single Family,Medium
39165,NY,1844,3,4.5,1965,12341,659425,1,1,Townhouse,High
77203,NC,1737,3,3.0,1976,16416,292487,1,1,Single Family,Low
14114,NC,2037,5,1.0,2009,7732,322073,1,0,Single Family,Very High
74965,IL,2680,5,3.5,1948,4006,494757,1,0,Condo,Medium
46321,NC,2606,3,4.0,1910,9191,328899,1,0,Townhouse,High
83297,WI,1461,4,5.0,1934,6929,294742,1,0,Single Family,High
35426,TX,1978,4,1.5,1938,7532,314523,1,1,Townhouse,High
27772,VA,2555,5,1.5,1909,2000,559089,0,0,Townhouse,Medium
13712,VA,2725,3,1.0,2006,10878,576108,1,0,Condo,High
11367,NY,1537,4,3.0,1973,10107,635320,1,0,Townhouse,Medium
61924,PA,2495,4,1.5,1971,14215,366678,0,1,Townhouse,Medium
13726,VA,2231,1,2.0,1968,12765,481679,1,0,Single Family,Medium
37723,CA,2560,4,2.5,1933,14564,796314,1,0,Single Family,Medium
87714,TX,781,6,5.0,1931,7565,409916,0,0,Single Family,Very High
45643,OR,1794,1,1.5,1915,10980,293707,0,0,Single Family,Medium
41324,MD,2027,6,4.0,1967,17552,538091,1,1,Condo,Medium
93360,IL,1575,3,2.0,1953,11632,319404,1,0,Single Family,Medium
18927,PA,2859,1,4.5,1927,5889,391024,1,0,Single Family,High
32443,MN,2885,3,2.5,2011,4387,446832,0,1,Single Family,Very High
73449,VA,1655,4,5.0,1959,2000,422488,1,0,Townhouse,Very High
70233,NY,1859,3,4.0,1975,9127,592046,1,1,Single Family,Medium
35537,PA,1585,4,1.0,1959,5118,253989,1,0,Single Family,Low
87576,PA,500,3,4.0,1984,6578,226148,1,0,Townhouse,Low
32612,OH,3228,4,1.5,2011,5229,410205,1,0,Single Family,Low
45631,WI,1875,4,5.0,2017,9150,476108,1,0,Townhouse,High
41348,OH,2227,4,3.5,1943,13343,255330,1,0,Single Family,Medium
74732,NC,1943,6,2.0,1901,7450,356894,1,1,Single Family,Medium
11177,AZ,1698,4,1.0,1922,15680,245260,1,0,Townhouse,Medium
14760,PA,1296,3,2.5,2019,10765,296796,1,0,Townhouse,High
42779,OH,712,2,2.5,1992,14465,182844,0,0,Single Family,Medium
63551,FL,2455,5,4.0,1972,2945,622758,1,0,Townhouse,Low
21556,TX,2507,4,4.0,1953,14212,480905,1,0,Single Family,High
37598,OH,1382,4,1.5,1970,10032,211698,1,0,Single Family,Low
21563,AZ,500,3,5.0,1992,15489,316173,1,0,Townhouse,Medium
56819,WA,2006,3,3.5,2007,8738,461056,1,0,Townhouse,High
83770,AZ,1704,3,1.5,1980,18708,290659,1,1,Single Family,Very High
36966,CA,1687,1,1.0,1908,12668,577285,1,0,Single Family,High
69889,TX,2097,3,1.0,1943,15640,328906,1,1,Townhouse,High
36987,WI,1316,3,2.5,1983,4710,298674,1,1,Single Family,Very High
88714,OR,1155,2,2.5,1973,4431,383242,1,0,Single Family,Medium
68348,AZ,1816,3,5.0,1972,16443,543936,1,0,Single Family,High
34596,VA,1365,1,1.0,1911,11677,242198,0,0,Townhouse,Very High
43174,MN,1949,4,2.0,1996,10361,475444,0,0,Single Family,High
74106,MD,2718,3,2.0,1931,7480,561311,1,1,Condo,Very High
79967,OR,1034,4,4.5,1933,14158,485227,1,0,Single Family,Medium
69182,CO,2061,4,1.5,1982,8641,499718,0,0,Single Family,Medium
97163,IL,2640,6,3.5,1932,11008,468471,1,1,Townhouse,Medium
49310,MI,1939,2,2.5,1963,4363,239518,1,0,Single Family,Medium
66088,WA,2505,3,3.5,1947,9711,534293,1,0,Townhouse,High
18906,VA,1798,3,3.0,1915,10876,361852,1,1,Townhouse,High
46914,CO,2119,3,5.0,1949,12671,572118,0,0,Single Family,High
88612,MA,1599,4,1.0,1922,8332,408451,1,0,Townhouse,Medium
47650,FL,3393,4,2.0,1925,11423,731513,1,1,Single Family,High
56881,TX,2404,3,1.0,2008,14903,340813,1,0,Single Family,High
56413,VA,2912,4,3.5,1953,2579,566677,1,0,Townhouse,Medium
60115,OR,2229,4,1.0,2004,11043,516273,1,1,Single Family,High
17151,MI,2970,4,3.5,1936,5388,311730,1,0,Single Family,High
82430,CO,1295,2,4.5,2011,20798,405388,0,0,Single Family,Medium
74157,MN,2743,4,2.5,2009,7060,437333,1,0,Condo,Medium
22289,MI,1401,4,2.5,2020,12320,281362,1,0,Single Family,High
53596,WA,1152,3,2.5,1994,14160,553273,1,0,Single Family,Very High
33171,CO,1356,4,5.0,1959,17036,446147,1,0,Single Family,Low
96365,MI,3014,5,5.0,1956,8633,413761,1,0,Townhouse,High
54139,MD,2033,3,2.0,2014,13545,558134,0,0,Single Family,Very High
58713,NY,1878,3,4.0,1942,10464,725108,1,0,Single Family,Medium
73646,FL,1768,3,1.5,1977,12694,512723,1,0,Single Family,Low
13654,CA,2001,2,2.0,1946,9832,756135,1,0,Townhouse,Medium
99022,GA,2861,1,3.0,1988,2897,485969,1,0,Condo,High
28743,OH,830,2,3.0,1962,10771,173641,1,0,Single Family,High
58368,MI,3234,3,4.0,1906,11808,324378,0,0,Single Family,Medium
84172,NY,1912,4,4.5,1978,9790,710777,1,1,Townhouse,High
16441,OR,1222,3,4.5,1993,12177,553037,1,1,Townhouse,Medium
34611,MA,1095,5,1.0,2022,9382,452321,1,1,Single Family,High
22149,OH,2191,3,1.0,1930,8644,188989,1,1,Single Family,Medium
69189,MA,1056,6,2.0,1987,16955,467936,1,1,Single Family,Medium
31675,MD,1607,6,1.0,1954,21285,448173,0,0,Single Family,High
81031,NC,1825,4,1.0,1924,14398,228036,1,0,Townhouse,High
52668,GA,2800,5,4.5,1971,7127,370599,1,0,Single Family,Medium
23673,NY,2712,4,1.0,1929,11125,887595,1,0,Single Family,High
86666,IL,1549,5,5.0,1935,10750,349068,0,1,Single Family,High
